"order_id","order_date","total_items","total_quantity","total_order_value","total_discount","bill_amount"
"ORD20250515_565247","2025-05-15","3","7","2524.0","0.0","2524.0"
"ORD20250515_565243","2025-05-15","1","5","2925.0","0.0","2925.0"
"ORD20250515_565461","2025-05-15","4","9","2756.0","0.0","2756.0"
"ORD20250515_565251","2025-05-15","1","1","210.0","0.1","189.0"
"ORD20250515_565244","2025-05-15","1","2","400.0","0.0","400.0"
"ORD20250515_565235","2025-05-15","4","14","3288.0","0.0","3288.0"
"ORD20250515_565452","2025-05-15","3","15","5556.0","0.0","5556.0"
"ORD20250515_565245","2025-05-15","3","7","2710.0","0.0","2710.0"
"ORD20250515_565228","2025-05-15","2","7","2410.0","0.0","2410.0"
"ORD20250515_565233","2025-05-15","4","10","4376.0","0.0","4376.0"
"ORD20250515_565451","2025-05-15","2","8","3614.0","0.0","3614.0"
"ORD20250515_565242","2025-05-15","1","3","750.0","0.0","750.0"
"ORD20250515_565225","2025-05-15","3","7","2160.0","0.36","1900.8"
"ORD20250515_565224","2025-05-15","4","16","6801.0","0.0","6801.0"
"ORD20250515_565449","2025-05-15","2","7","1800.0","0.2","1620.0"
"ORD20250515_565241","2025-05-15","4","11","3790.0","0.0","3790.0"
"ORD20250515_565220","2025-05-15","3","12","4650.0","0.0","4650.0"
"ORD20250515_565209","2025-05-15","4","6","2190.0","0.0","2190.0"
"ORD20250515_565433","2025-05-15","3","14","3380.0","0.0","3380.0"
"ORD20250515_565236","2025-05-15","3","7","1990.0","0.6000000000000001","1592.0"
"ORD20250515_565498","2025-05-15","4","14","3825.0","0.0","3825.0"
"ORD20250515_565484","2025-05-15","3","6","1500.0","0.0","1500.0"
"ORD20250515_565424","2025-05-15","2","5","2170.0","0.2","1953.0"
"ORD20250515_565404","2025-05-15","4","12","3070.0","0.0","3070.0"
"ORD20250515_565489","2025-05-15","4","11","4502.0","0.0","4502.0"
"ORD20250515_565482","2025-05-15","4","14","4014.0","0.0","4014.0"
"ORD20250515_565421","2025-05-15","3","4","1450.0","0.0","1450.0"
"ORD20250515_565401","2025-05-15","1","3","1110.0","0.0","1110.0"
"ORD20250515_565479","2025-05-15","2","7","2400.0","0.4","1920.0"
"ORD20250515_565477","2025-05-15","2","7","2400.0","0.2","2160.0"
"ORD20250515_565408","2025-05-15","1","5","1900.0","0.1","1710.0"
"ORD20250515_565395","2025-05-15","4","14","3480.0","0.0","3480.0"
"ORD20250515_565478","2025-05-15","4","19","5575.0","0.0","5575.0"
"ORD20250515_565468","2025-05-15","4","18","4712.0","0.48","4146.56"
"ORD20250515_565405","2025-05-15","2","3","900.0","0.2","810.0"
"ORD20250515_565380","2025-05-15","3","10","3644.0","0.0","3644.0"
"ORD20250515_565459","2025-05-15","2","12","4884.0","0.0","4884.0"
"ORD20250515_565453","2025-05-15","1","3","684.0","0.0","684.0"
"ORD20250515_565382","2025-05-15","3","5","1630.0","0.36","1434.4"
"ORD20250515_565378","2025-05-15","4","12","4208.0","0.4","3787.2"
"ORD20250515_565456","2025-05-15","4","11","3998.0","0.0","3998.0"
"ORD20250515_565444","2025-05-15","1","1","250.0","0.0","250.0"
"ORD20250515_565357","2025-05-15","2","5","816.0","0.4","652.8"
"ORD20250515_565374","2025-05-15","1","1","780.0","0.0","780.0"
"ORD20250515_565439","2025-05-15","4","16","6104.0","0.48","5371.52"
"ORD20250515_565443","2025-05-15","1","6","2496.0","0.0","2496.0"
"ORD20250515_565351","2025-05-15","2","6","1864.0","0.0","1864.0"
"ORD20250515_565370","2025-05-15","4","15","4740.0","0.0","4740.0"
"ORD20250515_565437","2025-05-15","2","4","990.0","0.0","990.0"
"ORD20250515_565441","2025-05-15","4","14","3360.0","0.4","3024.0"
"ORD20250515_565348","2025-05-15","2","5","2146.0","0.0","2146.0"
"ORD20250515_565366","2025-05-15","2","8","2200.0","0.0","2200.0"
"ORD20250515_565432","2025-05-15","4","13","3270.0","0.0","3270.0"
"ORD20250515_565426","2025-05-15","3","11","4303.0","0.0","4303.0"
"ORD20250515_565346","2025-05-15","4","19","6386.0","0.0","6386.0"
"ORD20250515_565362","2025-05-15","2","4","970.0","0.0","970.0"
"ORD20250515_565417","2025-05-15","2","4","1742.0","0.2","1567.8"
"ORD20250515_565419","2025-05-15","4","16","5042.0","0.0","5042.0"
"ORD20250515_565337","2025-05-15","1","1","520.0","0.0","520.0"
"ORD20250515_565361","2025-05-15","1","3","1443.0","0.0","1443.0"
"ORD20250515_565409","2025-05-15","2","6","1950.0","0.2","1755.0"
"ORD20250515_565410","2025-05-15","4","13","3810.0","0.0","3810.0"
"ORD20250515_565323","2025-05-15","1","2","650.0","0.12","572.0"
"ORD20250515_565360","2025-05-15","3","16","5312.0","0.6000000000000001","4249.6"
"ORD20250515_565403","2025-05-15","2","7","2550.0","0.0","2550.0"
"ORD20250515_565398","2025-05-15","1","4","1520.0","0.0","1520.0"
"ORD20250515_565315","2025-05-15","2","5","2080.0","0.0","2080.0"
"ORD20250515_565359","2025-05-15","3","7","2076.0","0.0","2076.0"
"ORD20250515_565388","2025-05-15","2","8","3724.0","0.24","3277.12"
"ORD20250515_565391","2025-05-15","3","12","3850.0","0.36","3388.0"
"ORD20250515_565302","2025-05-15","4","10","2335.0","0.0","2335.0"
"ORD20250515_565354","2025-05-15","1","1","120.0","0.1","108.0"
"ORD20250515_565385","2025-05-15","3","9","2340.0","0.0","2340.0"
"ORD20250515_565376","2025-05-15","3","10","3710.0","0.30000000000000004","3339.0"
"ORD20250515_565298","2025-05-15","2","6","2535.0","0.0","2535.0"
"ORD20250515_565342","2025-05-15","2","7","2414.0","0.24","2124.32"
"ORD20250515_565383","2025-05-15","2","7","3666.0","0.0","3666.0"
"ORD20250515_565367","2025-05-15","4","12","3308.0","0.0","3308.0"
"ORD20250515_565286","2025-05-15","3","8","2130.0","0.30000000000000004","1917.0"
"ORD20250515_565336","2025-05-15","3","11","3645.0","0.0","3645.0"
"ORD20250515_565377","2025-05-15","1","6","1560.0","0.0","1560.0"
"ORD20250515_565364","2025-05-15","3","4","860.0","0.0","860.0"
"ORD20250515_565277","2025-05-15","2","7","2056.0","0.24","1809.28"
"ORD20250515_565330","2025-05-15","2","7","2660.0","0.24","2340.8"
"ORD20250515_565363","2025-05-15","1","4","888.0","0.0","888.0"
"ORD20250515_565356","2025-05-15","3","5","1256.0","0.0","1256.0"
"ORD20250515_565269","2025-05-15","4","17","5460.0","0.4","4914.0"
"ORD20250515_565325","2025-05-15","3","4","1640.0","0.30000000000000004","1476.0"
"ORD20250515_565352","2025-05-15","4","14","4960.0","0.0","4960.0"
"ORD20250515_565355","2025-05-15","1","2","384.0","0.0","384.0"
"ORD20250515_565252","2025-05-15","2","5","2496.0","0.24","2196.48"
"ORD20250515_565316","2025-05-15","1","5","3000.0","0.2","2400.0"
"ORD20250515_565345","2025-05-15","1","2","650.0","0.1","585.0"
"ORD20250515_565340","2025-05-15","3","10","5048.0","0.0","5048.0"
"ORD20250515_565234","2025-05-15","2","5","2060.0","0.0","2060.0"
"ORD20250515_565295","2025-05-15","4","13","5860.0","0.8","4688.0"
"ORD20250515_565320","2025-05-15","3","12","7200.0","0.36","6336.0"
"ORD20250515_565329","2025-05-15","1","1","416.0","0.1","374.4"
"ORD20250515_565226","2025-05-15","2","2","685.0","0.2","616.5"
"ORD20250515_565292","2025-05-15","3","4","1242.0","0.0","1242.0"
"ORD20250515_565317","2025-05-15","1","1","120.0","0.0","120.0"
"ORD20250515_565500","2025-05-15","3","11","5525.0","0.0","5525.0"
"ORD20250515_565481","2025-05-15","3","16","7080.0","0.0","7080.0"
"ORD20250515_565285","2025-05-15","1","1","481.0","0.2","384.8"
"ORD20250515_565314","2025-05-15","3","11","4280.0","0.0","4280.0"
"ORD20250515_565493","2025-05-15","3","10","1975.0","0.30000000000000004","1777.5"
"ORD20250515_565488","2025-05-15","2","2","744.0","0.0","744.0"
"ORD20250515_565278","2025-05-15","2","5","1110.0","0.2","999.0"
"ORD20250515_565301","2025-05-15","4","12","5126.0","0.48","4510.88"
"ORD20250515_565491","2025-05-15","1","4","1664.0","0.0","1664.0"
"ORD20250515_565496","2025-05-15","4","14","7020.0","0.8","5616.0"
"ORD20250515_565257","2025-05-15","4","14","5750.0","0.0","5750.0"
"ORD20250515_565272","2025-05-15","4","5","1756.0","0.0","1756.0"
"ORD20250515_565208","2025-05-15","2","8","5265.0","0.0","5265.0"
"ORD20250515_565497","2025-05-15","1","2","760.0","0.1","684.0"
"ORD20250515_565249","2025-05-15","3","12","3615.0","0.0","3615.0"
"ORD20250515_565267","2025-05-15","1","2","456.0","0.0","456.0"
"ORD20250515_565210","2025-05-15","1","3","750.0","0.0","750.0"
"ORD20250515_565222","2025-05-15","4","15","4575.0","0.0","4575.0"
"ORD20250515_565240","2025-05-15","1","5","2080.0","0.1","1872.0"
"ORD20250515_565266","2025-05-15","2","6","984.0","0.0","984.0"
"ORD20250515_565214","2025-05-15","2","8","3523.0","0.24","3100.24"
"ORD20250515_565215","2025-05-15","3","11","4890.0","0.0","4890.0"
"ORD20250515_565239","2025-05-15","3","10","4280.0","0.36","3766.4"
"ORD20250515_565265","2025-05-15","3","13","4160.0","0.36","3660.8"
"ORD20250515_565230","2025-05-15","1","2","1170.0","0.1","1053.0"
"ORD20250515_565212","2025-05-15","1","2","1560.0","0.12","1372.8"
"ORD20250515_565238","2025-05-15","2","5","3390.0","0.0","3390.0"
"ORD20250515_565261","2025-05-15","2","2","731.0","0.0","731.0"
"ORD20250515_565328","2025-05-15","3","12","3845.0","0.0","3845.0"
"ORD20250515_565207","2025-05-15","2","7","3190.0","0.0","3190.0"
"ORD20250515_565237","2025-05-15","1","5","1250.0","0.2","1000.0"
"ORD20250515_565260","2025-05-15","3","6","2363.0","0.0","2363.0"
"ORD20250515_565327","2025-05-15","4","11","3663.0","0.4","3296.7"
"ORD20250515_565254","2025-05-15","2","2","1180.0","0.4","944.0"
"ORD20250515_565231","2025-05-15","3","13","5510.0","0.36","4848.8"
"ORD20250515_565253","2025-05-15","3","12","3825.0","0.30000000000000004","3442.5"
"ORD20250515_565313","2025-05-15","2","6","1610.0","0.24","1416.8"
"ORD20250515_565250","2025-05-15","3","13","4420.0","0.0","4420.0"
"ORD20250515_565218","2025-05-15","2","5","1588.0","0.24","1397.44"
"ORD20250515_565248","2025-05-15","2","7","1338.0","0.2","1204.2"
"ORD20250515_565311","2025-05-15","1","5","2470.0","0.1","2223.0"
"ORD20250515_565246","2025-05-15","1","3","750.0","0.0","750.0"
"ORD20250515_565216","2025-05-15","1","3","1248.0","0.0","1248.0"
"ORD20250515_565305","2025-05-15","2","5","1554.0","0.24","1367.52"
"ORD20250515_565502","2025-05-15","1","4","1976.0","0.0","1976.0"
"ORD20250515_565296","2025-05-15","1","4","888.0","0.0","888.0"
"ORD20250515_565476","2025-05-15","2","3","650.0","0.0","650.0"
"ORD20250515_565273","2025-05-15","3","7","2230.0","0.36","1962.4"
"ORD20250515_565470","2025-05-15","2","3","990.0","0.24","871.2"
"ORD20250515_565487","2025-05-15","3","13","3330.0","0.0","3330.0"
"ORD20250515_565430","2025-05-15","2","4","1638.0","0.0","1638.0"
"ORD20250514_565193","2025-05-14","4","11","3000.0","0.0","3000.0"
"ORD20250514_565174","2025-05-14","3","14","4800.0","0.0","4800.0"
"ORD20250514_565202","2025-05-14","3","8","2290.0","0.6000000000000001","1832.0"
"ORD20250514_564975","2025-05-14","1","5","1800.0","0.0","1800.0"
"ORD20250514_565189","2025-05-14","4","11","4796.0","0.0","4796.0"
"ORD20250514_565163","2025-05-14","4","14","5695.0","0.4","5125.5"
"ORD20250514_565201","2025-05-14","2","9","3648.0","0.2","3283.2"
"ORD20250514_564959","2025-05-14","3","11","4900.0","0.0","4900.0"
"ORD20250514_565184","2025-05-14","4","11","4964.0","0.48","4368.32"
"ORD20250514_565148","2025-05-14","2","6","2100.0","0.0","2100.0"
"ORD20250514_565197","2025-05-14","1","6","2886.0","0.0","2886.0"
"ORD20250514_564953","2025-05-14","2","8","2464.0","0.2","2217.6"
"ORD20250514_565178","2025-05-14","3","9","4236.0","0.0","4236.0"
"ORD20250514_565140","2025-05-14","4","10","2640.0","0.0","2640.0"
"ORD20250514_565190","2025-05-14","3","8","2140.0","0.0","2140.0"
"ORD20250514_564942","2025-05-14","4","17","6530.0","0.8","5224.0"
"ORD20250514_565176","2025-05-14","3","13","3498.0","0.30000000000000004","3148.2"
"ORD20250514_565131","2025-05-14","2","8","2560.0","0.0","2560.0"
"ORD20250514_565183","2025-05-14","3","12","4968.0","0.0","4968.0"
"ORD20250514_565205","2025-05-14","1","6","1500.0","0.0","1500.0"
"ORD20250514_565172","2025-05-14","2","10","3280.0","0.2","2952.0"
"ORD20250514_565130","2025-05-14","3","7","2948.0","0.36","2594.24"
"ORD20250514_565170","2025-05-14","2","12","4170.0","0.0","4170.0"
"ORD20250514_565199","2025-05-14","1","4","1924.0","0.0","1924.0"
"ORD20250514_565155","2025-05-14","1","6","1950.0","0.0","1950.0"
"ORD20250514_565127","2025-05-14","4","17","7576.0","0.0","7576.0"
"ORD20250514_565165","2025-05-14","2","5","1720.0","0.4","1376.0"
"ORD20250514_565196","2025-05-14","4","10","3448.0","0.0","3448.0"
"ORD20250514_565133","2025-05-14","3","6","1567.0","0.36","1378.96"
"ORD20250514_565095","2025-05-14","2","3","1365.0","0.24","1201.2"
"ORD20250514_565160","2025-05-14","1","6","1920.0","0.0","1920.0"
"ORD20250514_565191","2025-05-14","2","5","1194.0","0.0","1194.0"
"ORD20250514_565125","2025-05-14","2","12","4680.0","0.0","4680.0"
"ORD20250514_565087","2025-05-14","4","14","6870.0","0.0","6870.0"
"ORD20250514_565156","2025-05-14","3","11","3545.0","0.0","3545.0"
"ORD20250514_565162","2025-05-14","4","17","5632.0","0.48","4956.16"
"ORD20250514_565116","2025-05-14","2","3","1056.0","0.2","950.4"
"ORD20250514_565084","2025-05-14","1","3","750.0","0.0","750.0"
"ORD20250514_565153","2025-05-14","1","2","988.0","0.0","988.0"
"ORD20250514_565161","2025-05-14","4","12","5597.0","0.0","5597.0"
"ORD20250514_565098","2025-05-14","4","12","4740.0","0.8","3792.0"
"ORD20250514_565082","2025-05-14","1","3","1560.0","0.2","1248.0"
"ORD20250514_565150","2025-05-14","4","9","2881.0","0.8","2304.8"
"ORD20250514_565143","2025-05-14","2","10","3776.0","0.4","3020.8"
"ORD20250514_565085","2025-05-14","4","13","3888.0","0.0","3888.0"
"ORD20250514_565074","2025-05-14","4","9","3748.0","0.4","3373.2"
"ORD20250514_565147","2025-05-14","2","6","2340.0","0.2","2106.0"
"ORD20250514_565119","2025-05-14","4","14","4100.0","0.0","4100.0"
"ORD20250514_565075","2025-05-14","1","2","1170.0","0.2","936.0"
"ORD20250514_565070","2025-05-14","3","6","1740.0","0.36","1531.2"
"ORD20250514_565134","2025-05-14","1","1","370.0","0.12","325.6"
"ORD20250514_565118","2025-05-14","2","12","4620.0","0.0","4620.0"
"ORD20250514_565068","2025-05-14","2","5","1650.0","0.4","1320.0"
"ORD20250514_565062","2025-05-14","2","8","1700.0","0.24","1496.0"
"ORD20250514_565126","2025-05-14","2","9","3393.0","0.24","2985.84"
"ORD20250514_565117","2025-05-14","1","1","200.0","0.1","180.0"
"ORD20250514_565066","2025-05-14","4","16","5280.0","0.48","4646.4"
"ORD20250514_565059","2025-05-14","2","4","1310.0","0.0","1310.0"
"ORD20250514_565122","2025-05-14","1","4","800.0","0.0","800.0"
"ORD20250514_565115","2025-05-14","2","7","3920.0","0.0","3920.0"
"ORD20250514_565048","2025-05-14","4","14","5012.0","0.48","4410.56"
"ORD20250514_565043","2025-05-14","3","12","3552.0","0.0","3552.0"
"ORD20250514_565121","2025-05-14","3","9","3876.0","0.36","3410.88"
"ORD20250514_565110","2025-05-14","3","6","1588.0","0.0","1588.0"
"ORD20250514_565046","2025-05-14","2","12","6486.0","0.0","6486.0"
"ORD20250514_565041","2025-05-14","3","15","3846.0","0.0","3846.0"
"ORD20250514_565113","2025-05-14","3","7","1600.0","0.0","1600.0"
"ORD20250514_565109","2025-05-14","1","3","666.0","0.0","666.0"
"ORD20250514_565045","2025-05-14","4","10","2795.0","0.0","2795.0"
"ORD20250514_565032","2025-05-14","4","11","3796.0","0.0","3796.0"
"ORD20250514_565103","2025-05-14","3","10","3150.0","0.0","3150.0"
"ORD20250514_565105","2025-05-14","1","4","1000.0","0.0","1000.0"
"ORD20250514_565042","2025-05-14","2","5","1880.0","0.4","1504.0"
"ORD20250514_565026","2025-05-14","1","2","456.0","0.1","410.4"
"ORD20250514_565099","2025-05-14","1","4","1440.0","0.0","1440.0"
"ORD20250514_565104","2025-05-14","4","13","4495.0","0.0","4495.0"
"ORD20250514_565038","2025-05-14","2","4","978.0","0.0","978.0"
"ORD20250514_565024","2025-05-14","3","9","2842.0","0.0","2842.0"
"ORD20250514_564921","2025-05-14","1","1","210.0","0.0","210.0"
"ORD20250514_565102","2025-05-14","2","6","1130.0","0.0","1130.0"
"ORD20250514_565031","2025-05-14","2","6","1272.0","0.0","1272.0"
"ORD20250514_565022","2025-05-14","1","1","370.0","0.2","296.0"
"ORD20250514_564922","2025-05-14","3","5","1404.0","0.36","1235.52"
"ORD20250514_565094","2025-05-14","1","5","1600.0","0.0","1600.0"
"ORD20250514_565021","2025-05-14","3","9","2370.0","0.30000000000000004","2133.0"
"ORD20250514_565007","2025-05-14","2","9","3876.0","0.0","3876.0"
"ORD20250514_564928","2025-05-14","1","5","2600.0","0.0","2600.0"
"ORD20250514_565089","2025-05-14","2","8","2740.0","0.0","2740.0"
"ORD20250514_565015","2025-05-14","1","1","360.0","0.12","316.8"
"ORD20250514_565000","2025-05-14","2","9","3340.0","0.24","2939.2"
"ORD20250514_564929","2025-05-14","4","13","3706.0","0.48","3261.28"
"ORD20250514_565088","2025-05-14","2","3","840.0","0.0","840.0"
"ORD20250514_565008","2025-05-14","1","2","420.0","0.12","369.6"
"ORD20250514_564993","2025-05-14","2","5","1223.0","0.24","1076.24"
"ORD20250514_564930","2025-05-14","3","12","2714.0","0.0","2714.0"
"ORD20250514_565080","2025-05-14","1","1","320.0","0.1","288.0"
"ORD20250514_565002","2025-05-14","2","4","2760.0","0.0","2760.0"
"ORD20250514_564943","2025-05-14","4","11","3964.0","0.48","3488.32"
"ORD20250514_564933","2025-05-14","3","7","2240.0","0.0","2240.0"
"ORD20250514_565076","2025-05-14","2","8","3626.0","0.0","3626.0"
"ORD20250514_564996","2025-05-14","2","5","2560.0","0.24","2252.8"
"ORD20250514_564927","2025-05-14","1","1","200.0","0.0","200.0"
"ORD20250514_564945","2025-05-14","2","5","1416.0","0.4","1132.8"
"ORD20250514_565073","2025-05-14","3","8","1576.0","0.0","1576.0"
"ORD20250514_564958","2025-05-14","4","15","6096.0","0.0","6096.0"
"ORD20250514_564916","2025-05-14","2","4","1823.0","0.24","1604.24"
"ORD20250514_564954","2025-05-14","2","8","2360.0","0.4","1888.0"
"ORD20250514_565072","2025-05-14","2","6","2020.0","0.0","2020.0"
"ORD20250514_564956","2025-05-14","2","6","2232.0","0.24","1964.16"
"ORD20250514_565204","2025-05-14","1","4","768.0","0.0","768.0"
"ORD20250514_564955","2025-05-14","4","17","5443.0","0.0","5443.0"
"ORD20250514_565071","2025-05-14","2","4","2043.0","0.0","2043.0"
"ORD20250514_564950","2025-05-14","1","3","1050.0","0.0","1050.0"
"ORD20250514_565203","2025-05-14","1","1","370.0","0.0","370.0"
"ORD20250514_564966","2025-05-14","2","5","1936.0","0.2","1742.4"
"ORD20250514_565065","2025-05-14","3","6","3492.0","0.36","3072.96"
"ORD20250514_564948","2025-05-14","3","3","1375.0","0.0","1375.0"
"ORD20250514_565194","2025-05-14","1","1","150.0","0.0","150.0"
"ORD20250514_564969","2025-05-14","2","4","1560.0","0.0","1560.0"
"ORD20250514_565056","2025-05-14","3","9","3724.0","0.0","3724.0"
"ORD20250514_564946","2025-05-14","1","4","3120.0","0.2","2496.0"
"ORD20250514_565192","2025-05-14","3","8","2500.0","0.36","2200.0"
"ORD20250514_564970","2025-05-14","3","8","2460.0","0.6000000000000001","1968.0"
"ORD20250514_565054","2025-05-14","4","17","7781.0","0.0","7781.0"
"ORD20250514_564941","2025-05-14","4","11","4221.0","0.8","3376.8"
"ORD20250514_565187","2025-05-14","3","13","5920.0","0.0","5920.0"
"ORD20250514_564971","2025-05-14","1","4","1976.0","0.0","1976.0"
"ORD20250514_565050","2025-05-14","4","12","4336.0","0.8","3468.8"
"ORD20250514_564920","2025-05-14","4","9","3514.0","0.48","3092.32"
"ORD20250514_565206","2025-05-14","2","8","1452.0","0.0","1452.0"
"ORD20250514_564973","2025-05-14","4","13","6657.0","0.48","5858.16"
"ORD20250514_565039","2025-05-14","1","1","416.0","0.1","374.4"
"ORD20250514_564917","2025-05-14","1","2","640.0","0.0","640.0"
"ORD20250514_565195","2025-05-14","4","10","2630.0","0.0","2630.0"
"ORD20250514_564976","2025-05-14","1","3","360.0","0.2","288.0"
"ORD20250514_564998","2025-05-14","4","11","3610.0","0.0","3610.0"
"ORD20250514_565200","2025-05-14","3","9","2755.0","0.0","2755.0"
"ORD20250514_565186","2025-05-14","3","8","3564.0","0.0","3564.0"
"ORD20250514_564981","2025-05-14","3","8","4469.0","0.6000000000000001","3575.2"
"ORD20250514_564994","2025-05-14","3","9","3543.0","0.30000000000000004","3188.7"
"ORD20250514_564940","2025-05-14","2","8","2140.0","0.2","1926.0"
"ORD20250514_565180","2025-05-14","3","9","2732.0","0.6000000000000001","2185.6"
"ORD20250514_564997","2025-05-14","3","5","3320.0","0.30000000000000004","2988.0"
"ORD20250514_564992","2025-05-14","1","5","1000.0","0.1","900.0"
"ORD20250514_564944","2025-05-14","2","7","2240.0","0.24","1971.2"
"ORD20250514_565166","2025-05-14","3","13","4777.0","0.6000000000000001","3821.6"
"ORD20250514_565014","2025-05-14","4","16","6584.0","0.0","6584.0"
"ORD20250514_564989","2025-05-14","2","6","1540.0","0.2","1386.0"
"ORD20250514_564957","2025-05-14","1","3","1800.0","0.0","1800.0"
"ORD20250514_565159","2025-05-14","3","9","2792.0","0.0","2792.0"
"ORD20250514_565033","2025-05-14","3","9","4400.0","0.0","4400.0"
"ORD20250514_564988","2025-05-14","2","4","1060.0","0.24","932.8"
"ORD20250514_564961","2025-05-14","2","6","2384.0","0.0","2384.0"
"ORD20250514_565137","2025-05-14","3","14","6220.0","0.36","5473.6"
"ORD20250514_565036","2025-05-14","1","2","760.0","0.0","760.0"
"ORD20250514_564985","2025-05-14","2","5","1200.0","0.0","1200.0"
"ORD20250514_564968","2025-05-14","1","2","444.0","0.1","399.6"
"ORD20250514_565135","2025-05-14","3","11","3900.0","0.36","3432.0"
"ORD20250514_565051","2025-05-14","3","6","1576.0","0.0","1576.0"
"ORD20250514_565185","2025-05-14","3","15","7236.0","0.0","7236.0"
"ORD20250514_564980","2025-05-14","3","10","2860.0","0.0","2860.0"
"ORD20250514_565129","2025-05-14","4","7","2752.0","0.0","2752.0"
"ORD20250514_565093","2025-05-14","3","7","2720.0","0.0","2720.0"
"ORD20250514_565182","2025-05-14","1","1","250.0","0.1","225.0"
"ORD20250514_564990","2025-05-14","3","10","4282.0","0.0","4282.0"
"ORD20250514_565128","2025-05-14","1","1","250.0","0.0","250.0"
"ORD20250514_565063","2025-05-14","1","3","960.0","0.1","864.0"
"ORD20250514_565179","2025-05-14","2","6","1820.0","0.24","1601.6"
"ORD20250514_564991","2025-05-14","3","11","4305.0","0.0","4305.0"
"ORD20250514_565124","2025-05-14","2","2","1081.0","0.0","1081.0"
"ORD20250514_565064","2025-05-14","2","7","2355.0","0.0","2355.0"
"ORD20250514_565168","2025-05-14","1","1","520.0","0.1","468.0"
"ORD20250514_565005","2025-05-14","2","3","1326.0","0.2","1193.4"
"ORD20250514_565111","2025-05-14","3","8","3256.0","0.0","3256.0"
"ORD20250514_565097","2025-05-14","2","4","2200.0","0.0","2200.0"
"ORD20250514_565158","2025-05-14","1","1","210.0","0.1","189.0"
"ORD20250514_565013","2025-05-14","2","5","1548.0","0.0","1548.0"
"ORD20250514_565090","2025-05-14","1","4","1000.0","0.0","1000.0"
"ORD20250514_565101","2025-05-14","4","12","4488.0","0.0","4488.0"
"ORD20250514_565149","2025-05-14","2","9","2850.0","0.0","2850.0"
"ORD20250514_565020","2025-05-14","1","3","960.0","0.2","768.0"
"ORD20250514_565086","2025-05-14","1","3","1560.0","0.0","1560.0"
"ORD20250514_565108","2025-05-14","2","5","1538.0","0.2","1384.2"
"ORD20250514_565142","2025-05-14","3","10","3298.0","0.0","3298.0"
"ORD20250514_565023","2025-05-14","3","9","3031.0","0.36","2667.28"
"ORD20250514_565079","2025-05-14","3","12","3400.0","0.30000000000000004","3060.0"
"ORD20250514_565136","2025-05-14","2","3","840.0","0.0","840.0"
"ORD20250514_565139","2025-05-14","2","6","1680.0","0.0","1680.0"
"ORD20250514_565025","2025-05-14","4","16","6084.0","0.8","4867.2"
"ORD20250514_565058","2025-05-14","2","6","2298.0","0.0","2298.0"
"ORD20250514_565141","2025-05-14","1","3","1110.0","0.12","976.8"
"ORD20250514_565138","2025-05-14","3","14","5320.0","0.6000000000000001","4256.0"
"ORD20250514_565028","2025-05-14","1","3","1050.0","0.0","1050.0"
"ORD20250514_565055","2025-05-14","3","11","3220.0","0.36","2833.6"
"ORD20250514_565144","2025-05-14","3","9","2982.0","0.0","2982.0"
"ORD20250514_565132","2025-05-14","4","13","3554.0","0.48","3127.52"
"ORD20250514_565029","2025-05-14","4","14","5294.0","0.0","5294.0"
"ORD20250514_565052","2025-05-14","4","19","5180.0","0.0","5180.0"
"ORD20250514_565145","2025-05-14","2","4","946.0","0.24","832.48"
"ORD20250514_565112","2025-05-14","3","8","3052.0","0.6000000000000001","2441.6"
"ORD20250514_565030","2025-05-14","4","8","2785.0","0.4","2506.5"
"ORD20250514_565044","2025-05-14","2","9","3702.0","0.24","3257.76"
"ORD20250514_565146","2025-05-14","4","10","2574.0","0.0","2574.0"
"ORD20250514_565096","2025-05-14","2","4","2032.0","0.4","1625.6"
"ORD20250514_565034","2025-05-14","4","15","3406.0","0.0","3406.0"
"ORD20250514_565018","2025-05-14","1","4","3120.0","0.0","3120.0"
"ORD20250514_565151","2025-05-14","3","13","2770.0","0.6000000000000001","2216.0"
"ORD20250514_565092","2025-05-14","4","5","1874.0","0.48","1649.12"
"ORD20250514_565035","2025-05-14","3","8","2985.0","0.0","2985.0"
"ORD20250514_565016","2025-05-14","2","5","1440.0","0.0","1440.0"
"ORD20250514_565157","2025-05-14","2","5","2418.0","0.0","2418.0"
"ORD20250514_565091","2025-05-14","4","10","2329.0","0.8","1863.2"
"ORD20250514_565047","2025-05-14","3","8","2764.0","0.0","2764.0"
"ORD20250514_565011","2025-05-14","1","3","1755.0","0.0","1755.0"
"ORD20250514_565164","2025-05-14","1","3","1443.0","0.0","1443.0"
"ORD20250514_565083","2025-05-14","1","1","200.0","0.0","200.0"
"ORD20250514_565049","2025-05-14","2","12","3432.0","0.0","3432.0"
"ORD20250514_565010","2025-05-14","1","3","960.0","0.1","864.0"
"ORD20250514_565167","2025-05-14","1","1","416.0","0.0","416.0"
"ORD20250514_565069","2025-05-14","3","8","2980.0","0.0","2980.0"
"ORD20250514_565053","2025-05-14","2","8","2908.0","0.0","2908.0"
"ORD20250514_565006","2025-05-14","2","7","2786.0","0.24","2451.68"
"ORD20250514_565173","2025-05-14","2","6","1266.0","0.2","1139.4"
"ORD20250514_565067","2025-05-14","3","11","2684.0","0.30000000000000004","2415.6"
"ORD20250514_565061","2025-05-14","1","2","456.0","0.0","456.0"
"ORD20250514_565004","2025-05-14","3","12","3820.0","0.0","3820.0"
